question_id,dialogue,topics
556bfebbc969ba5861709e00,"Dealing with an unfaithful and judgmental significant other. I have been with this guy on and off for 8 years. At first, we used to do things together and our sex life was ok. Then things started to change, we'd break up and reconnect, and he cheated on me numerous times. We've also had two beautiful baby girls during this time. Now we argue and he says I am not affectionate at all or I don't know how to please a man, when I work part-time, take care of a 2 year old and a 5 month old and cook. Sometimes he cooks, but he also spends a lot of time on the internet. In addition, I have 2 boys and he has 1 son. I feel somewhere I have lost something. It's not that I don’t care, I truly love this guy, but I'm just tired of being the one who is always being judged. Please, I am in need of a Christian counselor to help us because I really need to speak to someone","[""Relationships""]"
569198fc33a2cb5364e7b50d,"How do I find a therapist for my family as a minor?. I’m a teenager. My entire family needs family therapy, and more than likely individual therapy. My parents refuse to take action, and I'm tired of it. Is there any way I can get out of this myself?","[""Family Conflict"", ""Legal & Regulatory""]"
5689a696e716b51523007b92,"Should I leave my boyfriend?. My boyfriend has a child he gets every other weekend. He goes to see her twice a week or more. Every time she leaves, he gets into these funks like when his mom died. When she’s here, she’s disrespectful, and his answer is “Well, I don’t know what to tell you.” She swears and talks back, and he laughs. He and her mom have been apart for three years, and he blames her behavior on that and her being so young. We never have adult time when she’s not here. She’s the ""golden child,"" and he won’t listen to anyone","[""Parenting"", ""Relationships""]"
561f0697db761a811c20a298,"My best friend says she loves me but is talking to a random guy. I have been with my best friend for over a year, and we have had a beautiful baby girl. We were in love, and I still love her dearly. I am in my late teens and so is she. She says she has lost her connection with me. She is talking to a random guy that she says is just someone to talk to. But she says she still loves me. I'm very hurt and confused","[""Relationships""]"
5722358fa3d94fca1ccf8ec0,How can I be less insecure and needy with my girlfriend?. I blame my past relationship for it. I know it is bad to be this way. I want to get past it,"[""Relationships""]"
57310529aaeea25a1918b5de,"How do I deal with a lack of intimacy and partner's addiction to solo sex and porn?. I believe my partner has a masturbation and porn problem. He masturbates daily, even when I am lying in bed sleeping beside him. We have sex once a week. He is rough and worries about his needs. He never touches me, and treats me like a porn star, wanting to finish on my face or chest","[""Human Sexuality"", ""Intimacy"", ""Relationships""]"
56944a6cd44de9291692fdc4,"i feel like i was born in the wrong body.. I feel like I was born in the wrong body I feel like I should be a girl not a boy Ever since I was young, I have wanted to be a girl. I felt like what I was wasn’t me. I want to know what I can do about it. My family is against transgender people and don't want anything to do with them. I want to be “me.” I feel as if I'll be happy then. I don't look in mirrors, and I don't like my reflection. Recently, I have been taking things to help even though they were not prescribed. I know I should have this handled by a professional","[""LGBTQ"", ""Self-esteem""]"
56879c53e716b51523007b44,"How am I supposed to feel when I forgive someone?. My mom made a lot of mistakes a couple years back, and I can't seem to forgive her. I want to say that it's okay, but I can't. I feel like even if I did forgive her, I wouldn't be able to say it to her face","[""Family Conflict""]"
5703cda5389d1f030997de5f,"I cheated on my partner, and I don't know how to feel.. I am married, but I had sex with my friend. I feel guilty, but I feel not guilty too. Do I need to feel guilty? It's my body, and I have full rights to do what I like","[""Human Sexuality"", ""Intimacy"", ""Relationships""]"
55d7b150c724b5b66655bf77,I had a baby about 2 months ago and I really haven't been feeling myself. I am always down and out. Could this be postpartum depression?,"[""Depression""]"
57605f2f16780993511710b5,How do I discuss my fetishes with wife when she is very sexually passive and insecure?,"[""Human Sexuality"", ""Intimacy"", ""Marriage""]"
56f4acabb814e1ce46371902,"I'm scared to tell my family that I'm bisexual.. My parents seem okay with other sexualities, but normally they only talk about being gay. When they do talk about bisexuality, they say things like “they'll do anything” or things that make me very uncomfortable because I am bisexual. I don't know if I am ready to come out to them","[""Family Conflict"", ""LGBTQ""]"
5741cc80c792dd6c7063e3b5,"How do I fall back in love with my wife?. My wife works late most days, so I'm lonely. I love my wife with all my heart, however I don't feel the intimacy we used to have. We don't have sex anymore, which bothers me tremendously. I have become close friends with a coworker, which I know is not helping. Nothing will happen with that, but there’s the thought","[""Intimacy"", ""Marriage""]"
55ed2b76eeca901c0e7c12d2,Should I be concerned that my boyfriend will not introduce me to a female friend. He goes out with her to dinner/brunch/movies when we are not together (we live 2 hours apart),"[""Relationships""]"
5747b49fc792dd6c7063e459,"How do I kick my stepdaughter out of our house because she isn't honoring boundaries set for her?. She's in her early 20s, and she has a toddler","[""Parenting""]"
56ba06fe92c6c8121977a0dd,"Can a person be mean towards another person if that person was treated poorly before?. I keep being mean to my best friend, and I don't know why all the time. I did come to maybe some kind of conclusion that it is because my mother is mean to me all the time. Could that be a cause?","[""Family Conflict"", ""Social Relationships""]"
55ee14b1f6e37aad3143655b,"I am fearful of social situations and avoiding people all together. This is preventing me from getting a job. I have bad relationship with my bipolar mother. I am living with her but it stresses me out so much to be around her that I have locked myself in my room. I have no friends or other family to help me. I have no money for therapy, but I think I need therapy before I can secure a job","[""Anxiety""]"
57621f8df1d8c4b515badc70,What is social anxiety?,"[""Anxiety""]"
56f07288a2549bd957c94af9,A friend of my child's father is sending him inappropriate content. I believe it is wrong for men to look at inappropriate content. The father of my child has agreed to respect my beliefs. His co-worker sent him an inappropriate video. He got mad because he does not think he should tell his friend to not send him things like that,"[""Relationships""]"
5579c6a0a9732755160c6a5d,How do I deal with a weird fetish I'm afraid of opening up about?. I have this weird fetish that I'm afraid to open up about it. What should I do?,"[""Intimacy""]"
575a6291c792dd6c7063e796,"How can I make the dreams and voices go away?. For the past four weeks, I've been having nightmares and hearing voices telling me of horrible things. They're not random voices, but rather, the voices of those I care about","[""Behavioral Change""]"
56965d588819c1553ffa7909,"Should I take my daughter to therapy?. My daughter didn't see her biological father for the last three years. She doesn’t want to see him because she remember really bad things from him such as domestic violence and child abuse. The visitation is with supervision, but she refuses to see him. Is it better to take my daughter to the therapist and try to see him after the therapy?","[""Parenting""]"
557d6304b1b211b80376b65a,"How do I choose between two guys?. I have been with a guy for 4 years, he's a great guy and we also have a son together. The problem is that I'm in love with a guy that I've been talking to for about 2 years but I've never met him in person. Honestly I'm bored with the relationship I have with the first guy and he makes want to go after the second guy, I don't know how to tell him that. What should I do?","[""Relationships""]"
5665c9c20901991a77b208a9,"In the state of New York, is it legal for someone to record a counseling session without telling the counselor or the other person in the session?","[""Legal & Regulatory""]"
5743bf14c792dd6c7063e3f1,"Is my depression sabotaging my job search?. I keep feeling paralyzed and unsure during interviews. Previous jobs have fired me for lack of performance, and five employers have rejected me after extensive personality tests and interviews. I'm afraid of continuing because my depression is getting worse. I'm already humiliated working for temp agencies and doubt my self-worth as a provider for my family","[""Depression"", ""Self-esteem""]"
56ecf3f18f546b0a275a1aa0,"Why am I all of a sudden having issues communicating with the guy I’m dating?. I started seeing this guy that I met at a mutual friend’s place. He recently broke up with his ex-girlfriend and started seeing me. Everything was great in the beginning, then I started having low self-esteem thoughts and thinking he was hanging with his ex-girlfriend again. It’s all I think about. I am still seeing him, but things have changed because I am at a loss for words. I get stuck in my own thoughts. I like and care for him a lot. He just makes me nervous and gives me the butterflies","[""Anxiety"", ""Relationships"", ""Self-esteem""]"
568f4cff8478ae5d2cd65d5d,"Am I wrong because I don’t want to sit on the same couch my wife had sex with another man on while we were still married?. I decided to stay and work it out. I just don’t want to sit on the couch. Other than that, I have been getting over the situation. I don't feel it is fair that she expects me to sit on that couch and won’t leave me alone about it. I can move on and continue to love, laugh, and play with my wife. I just don't want to sit on that couch","[""Marriage""]"
570924685e87cfae7322e9b4,"How long do I wait on my ex-fiancé to choose me over his ex-girlfriend?. My ex-fiancé (whom I am still seeing) left me because of the pressure from all three of his teenage daughters. They wanted him to try to work it out with their mom (his ex-girlfriend of 20 years). He and I split three months ago, but I have been seeing him pretty regularly despite the fact that he is living back with his ex-girlfriend and kids. He is ""co-existing"" for the kids and fighting all the time with his ex-girlfriend. His daughters don’t want their dad with me because my two boys (grown adults and on their own now) had bad reputations and issues with drugs. His daughters say it is embarrassing for him to be with me. He and I had an absolutely amazing relationship and connect on so many levels. He is getting a lot of pressure from his family and his longtime friends to ""do the right thing"" and stay with his ex-girlfriend for the kids. He says he wants me to wait. We were going get married last year. He bought me a $1000 dress, we had invitations made, and everything set up, but then his girls told him they'd never speak to him again if he married me. He says he’s trying to mend his relationship with them","[""Family Conflict"", ""Relationship Dissolution"", ""Relationships""]"
55725709a03de6c365f45c37,"My parents are threatening to get rid of the only things I still care about. The last of my emotions belong to my pets. Today my dad said he might get rid of them tomorrow. If that does happen I might dig hole in the ground with a paper that says ""here lays my emotions. R.I.P."" I practically have no emotions left and I came to the realization about this not being normal by comparing my reaction to certain situations to my family's. What's wrong with me?","[""Family Conflict""]"
5579df8da9732755160c6a7f,"I'm going through depression right now and my relationship is suffering. I've been married for 3 years and I have two kids. During my 3-years married, my husband cheated on me twice. The second time really got to me and at my lowest I hurt him back. We aren't communicating as well as I would like. What do I do?","[""Depression"", ""Marriage""]"
56cbd90bec2fe82640a5fcd3,"How do I better handle my breakup?. I got involved with my best friend who is married but has been very unhappy for the last five years. We both fell in love and have been together for eight months. He left the house and filed for divorce. He decided to tell her about our relationship, and she is willing to forgive and work on things. This shook him. They have two kids together. He decided to put the divorce on hold. He left town for a month to get clarity on the situation and see a therapist","[""Relationships""]"
5739564c95a4be857bc40bbb,Why do I have low self-esteem and lack confidence?. I always need alcohol to feel better and use that as a excuse,"[""Self-esteem""]"
571fe26e163abae056f3223f,How do I stop my nightmares?. I have been having a lot of nightmares where I am being killed in different ways. I either wake up in a panic or just crying and sweating. It has made me terrified of falling asleep and is now affecting my daily life too. Can I make the nightmares stop?,"[""Anxiety""]"
56ead48b4a6d29576bd60350,"How do I get back to my fun, happy self again?. I always see the worst end of things. My boyfriend and I aren't talking, and I swear he's leaving me. I keep failing my road test, and I see my future crumble. I have no desire for friends. I pushed my best friend away after Christmas, and I have no desire to fix it or make new friends. My aunt died, and I cry all the time, even if I burn my lunch","[""Depression""]"
557136aaa03de6c365f45bd5,I need help of letting go of a man who hurt me but it’s so hard. How do I do it?,"[""Relationships""]"
57495bbec792dd6c7063e4ac,"Why can't I laugh anymore?. I used to be the funny guy of the group—the class clown, if you will. I used to laugh uncontrollably all the time and be able to be social without it feeling awkward. Now I can't laugh at all, and I'm dead inside","[""Depression""]"
56b8162592c6c8121977a0c3,"I'm worried that there's something wrong with the guy I love.. I met a guy a while ago, and I can't stop thinking about him. I feel like I love him, but I don't think I know him. What if he is not who I think he is? I cry sometimes thinking someone is going to be with him or that he has a girlfriend. I don't know, am I too obsessive? Every time we talk though, it's like magic. He makes me feel amazing, but what if I'm mistaken?","[""Anxiety"", ""Relationships""]"
5671f5881c0ef03721223706,"How can I get my boyfriend to see my point of view when we argue?. I had to go to the emergency room today to get an X-ray of my spine. My boyfriend didn't want to sit there and wait with me. Instead, he wanted to go do things for his friends while I waited. When I was done, he was twenty minutes late in picking me up. He doesn't understand why I'm mad, and we keep bickering at each other over the smallest things. He thinks I don't have a reason to be mad, but I believe that I do","[""Relationships""]"
55a2a0568b5105b6037e5f7a,"I get depressed whenever anyone I care about is too busy to be with me. What do I do?. My last relationships have ended horribly. They just up and abandoned me. One of them I have never gotten closure with over it, leaving me emotionally wrecked. I know something's wrong with me but I don't know how to even start trying to better myself. I get into these depressed like states whenever anyone I care about is too busy to be with me. I know that I shouldn't act like that because people are genuinely busy, but I feel like they're doing it just because they don't want to be around me","[""Anxiety"", ""Depression"", ""Social Relationships""]"
571866506720004c63d52975,"Am I gay if I like neither girls nor guys?. I'm a guy. If I don't like girls, nor do I like guys, does that mean I'm gay?","[""LGBTQ""]"
5671c7451c0ef037212236fc,"What can i do if there is no trust in our relationship?. I just got married with my husband. I have four kids of my own, and he accepts me with my kids. I am thankful he loves my kids even though they’re not his. Now we are having problems in our relationship because of my past. I know all marriages have problems, but sometimes I feel it’s not going to work out if there’s no trust. It’s hard for me to let go because I love him, but I am getting tired","[""Intimacy"", ""Marriage""]"
5579b477a9732755160c6a52,"I'm experiencing panic attacks when I'm physically separated from my girlfriend. Whenever I leave my girlfriend I get panic attacks. I'm taking medications to control them, but I'm thinking of moving in with her since I get so anxious","[""Anxiety"", ""Relationships""]"
56610e0b0901991a77b2082b,"I feel like I'm this dumb fat girl that no one likes, and everything is my fault. Are these normal teenage girl feelings?. Everyone around me is much smarter and flaunts it. Everyone around me is skinny, and here I am trying to throw up so I'm not fat. Everything I do is wrong, and I can't seem to do anything right! No one else at school seems to feel the way I do! Is this normal teenage girls feelings? I don't think these feelings are normal","[""Self-esteem""]"
57048fd1a9eb92e04264725e,"How can I deal with my daughter's rebellious behavior?. She's a teenager, and for the last two years, she's lived with her older brother. She's angry because she wants to come live with me, but my current living situation is not the best for her. She refuses to see any reason. She's being disrespectful. Her sexual curiosity is waking up","[""Parenting""]"
57059449a9eb92e0426472a9,"What can I do when I feel like I'm not using my potential?. I am in my mid 30s. I feel I have used only 5% of my potential. I am in film making, but everything is stuck. I've never had a serious relationship. I had worthless jobs. I do a lot of meditation to try to fix it","[""Behavioral Change"", ""Self-esteem""]"
56abab2c014e2eff2b4fee19,"What can I do if I need to talk to someone but I have no money?. I am broke, but I am sure I have been depressed for the past couple of years. I have always had anxiety. I just need someone to talk to right now. I don't have any friends or family I can talk to. I'm on the verge of just giving up","[""Anxiety"", ""Depression""]"
573247a2aaeea25a1918b649,"How can I bring up my possible depression to my parents?. I am not sure if I am depressed. I don't know how to bring it up to my parents, and that makes me miserable","[""Depression""]"
5747f99dc792dd6c7063e468,How can I get past the hurt of being told by various significant others that I wasn't good enough to have a baby with?,"[""Self-esteem""]"
56b85f7392c6c8121977a0c7,Is it wrong to be antisocial around people?. I've been getting told lately by my partner that it’s embarrassing that I'm so antisocial around his family and friends. I believe it's because I'm not as social as him,"[""Intimacy"", ""Relationships"", ""Social Relationships""]"
55d4319d4eadfb434bcb5bfd,"How can I be more confident around girls?. I keep hearing I am attractive from people around me, and I think I believe it. But I have low confidence regarding approaching girls I like","[""Relationships"", ""Self-esteem""]"
5752534dc792dd6c7063e5db,What does it mean that I feel like different genders?. I was born a girl. I look like a boy. I sometimes feel like a different variation of gender. I don't know what to say if someone asks my gender. I just get really confused and usually say my birth gender,"[""LGBTQ""]"
556b6940c969ba5861709de4,How do I break an unhealthy relationship pattern?. I want a secure relationship with someone that wants to be with me and who will actually put effort into it. I seem to gravitate toward unavailable men and those that want intimacy and no relationship. I let men dictate and control me because they accuse me of being controlling. I let men emotionally abuse me and I am at their beck and call. I am not comfortable being alone or doing anything by myself. I feel I need the security of someone being around just to survive. I know what I'm doing wrong and I do it anyway just hoping things will change. How do I stop this behavior and thought process?,"[""Relationship Dissolution""]"
575f646416780993511710a6,"Can someone with bipolar disorder feel like they are not themselves, like an observer in their own body and not really in control?","[""Behavioral Change""]"
55723d8aa03de6c365f45c31,"My girlfriend broke up with me but I want her back. What do I do?. Me and my girlfriend just broke up. She said she loves me but is not in love anymore. This came out of nowhere. We seemed so happy together. It all started when she went to Missouri to visit her family. The first week she was there she was fine then once she went to this one sister’s house everything changed. That's when she told me she loved me but was not in love with me anymore. I thought maybe it was just because she missed her family and she just wanted to be home because she told me that she could not leave them again. Then she told me to come to her in Missouri. So that's what I did. I quit my job I dropped everything, said goodbye to my family in Florida and drove 15 straight hours to be with her. Once I got there everything was fine again. She apologized for everything and said she didn't mean any of it then we were good for about a week. Then she went back to saying she didn’t love me anymore and had no feelings for me. The only thing that really gets me and makes me not want to accept this is that now she is pregnant. This wasn’t an accident. We were trying to get pregnant, so all this is hard to accept. I love her so much. I have never been bad to her. I've treated her the best I can. I wanted her to be my wife. I was going to propose to her when she got back. Now I'm losing my family and my mind. I don't know what to do","[""Relationships""]"
5775c7b072f4321a37b641c2,"I over endulge when I drink alcohol and feel extremely guilty about it the next day.. I'm a female in my mid 20s. Lately I tend to over drink and I've become a very angry drunk. In the past, I have even cheated on my boyfriend while I was under the influence of alcohol. But now, even if I don't do anything wrong and don't embarrass myself, I still feel really guilty after a night of drinking. I don't understand why I'm feeling this way. Does this mean I have a problem?","[""Social Relationships""]"
577f8a897fe85f1465e20098,"I want to make my own decisions.. I have a mother who is still running my life even though I'm almost 30 years old. I want to move out and live my own life, but it feels like as long as I do what my mom wants our relationship is okay. It's never okay if I don't do what she wants. I don't know how to start making my own decisions and not worry about whether it's right in her eyes. Would it help for me to talk to someone about this?","[""Family Conflict"", ""Relationships""]"
57472882c792dd6c7063e444,"How do I tell my elderly mother that I can’t stay for long visits?. My mother has Alzheimer's and I can see that she has lost some of her intellectual abilities. Even though I know this disease is not her fault, I’m still finding it difficult to separate my own feelings of disappointment and frustration when my mom seems to ignore my opinions and wishes, and seems","[""Family Conflict""]"
5772372cb9ff751f196e8dc0,"I have long spurts of depression, anxiety, and need change constantly—why?. I'm depressed often, and my mind goes a million miles a minute. Every once in a while, things are okay for a few days. After a bit, I start noticing that I am picking at my skin profusely. After roughly a week, the anxiety is back and still picking. Sometimes I find myself causing fights to have change","[""Anxiety"", ""Depression""]"
569a95c7de405677109cb558,"How can I get over my ex-boyfriend cheating on me?. It's been almost a year since my ex-boyfriend broke up with me after he cheated on me many times. I had found out about a month before, but I hadn't told him I knew because I didn't want us to break up. I used to have very low self-esteem, and I think it might have to do with my dad being an alcoholic. My father cheated on my mother when I was little. I wonder if this pain has to do with that. My ex-boyfriend and I were only dating for five months, but I still can't get over this betrayal. I'm not sure what to feel to get over it: forgiveness? Hate? He helped me financially after our break up by lending me $3000, so I'm grateful for that. I still hate him for what he did and still want him to like me although we're not even talking anymore. We follow each other on Instagram and that's it. I feel like I still need his validation. This is haunting me day and night. I want to focus on my new relationship and goals, but I keep obsessing over this and keep checking my ex-boyfriend's Instagram and Facebook. I feel so bad and keep having nightmares","[""Relationship Dissolution"", ""Self-esteem"", ""Trauma""]"
57207851560e527e064f0760,"Why is it so hard for me to be social?. I was in a relationship for almost five years. We were friends for a few years before we got into a relationship. He was a caring, friendly, and charming guy up until three and a half years in. He started controlling me: who I hung out with, where I was at all times, and he had a huge hissy fit if I tried to ask him the same questions. All that time, he just liked me as a friend and was cheating on me with my so-called friends. At the end, he was a nasty and narcissistic person. Now it’s hard to be social","[""Relationship Dissolution"", ""Social Relationships""]"
56e8750bfde92aa3233dc5b5,"Why am I so mad?. My issue isn't resisting angry urges; it's the anger itself. My rage is extreme and vastly disproportionate to the direct stressor. It causes violent thoughts, but I never act. I stay lucid enough to know the rage is violent, not me. I don't want to drown myself in anger and resentment","[""Anger Management""]"
574e59a2c792dd6c7063e566,"I'm struggeling with the idea of if God real or not?. Maybe this is a stupid question, but I sometimes don't know what's real or not. If feel at times like everyone's lying. How do I know if God is one of those lies?","[""Social Relationships""]"
570af8af5e87cfae7322e9f9,I feel like I failed myself.. My grandma had a stroke and passed away recently. I lost my home and job. I'm looking but haven't found a job. I've been binge watching television and binge eating,"[""Behavioral Change"", ""Self-esteem""]"
567bbaf7a377e46d7ebe2b7e,"How do I know if I have bipolar disorder?. I feel that I am struggling with undiagnosed bipolar disorder, and it is making my day-to-day life extremely difficult","[""Behavioral Change""]"
56ec7acb8f546b0a275a1a99,How do I cope with posttraumatic stress disorder and its triggers?. I am a survivor of multiple sexual abuse/rape experiences. Triggers are having an effect on my daily life and my sexual relationship with my partner. I'm trying to learn to cope with them,"[""Trauma""]"
579822ccb43cd7825e26e257,"I don't know how to deal with my boyfriend's father.. We rent from from my boyfriend's parents. His father drops by unannounced and stays for long periods of time. He lets himself into our home when we aren't there on a daily basis and takes our dogs to his house. He picks up our mail. He has NO boundaries. He's an opinionated, rude pushy person. He expects to spend every weekend around us, gives unsolicited advice on child rearing and does not respect our privacy at all. He barges in with no warning. He has a key and lets himself into our house without asking permission. I need help. How do I address this?","[""Family Conflict"", ""Relationships""]"
58577397950e2507cf23ddad,Is it wrong for me to be attracted to my girlfriend?. I'm 15 and my girlfriend is 14. Am I a pedophile because I'm attracted to her and she's under 18?,"[""Intimacy"", ""Relationships""]"
55ce1dca671338c00dd8c6dc,"How do I open things up with a therapist without fearing judgment and condescension?. I have several issues that I need to work through. However, I am afraid of and do not trust therapists after a horrible experience. I'm dealing with grief and guilt over losing my sons due to drug use. I have a very complicated traumatic relationship issue that is causing me severe anxiety and fear","[""Anxiety"", ""Trauma""]"
561ce62be88a65597bb56a5a,"Thoughts of afterlife causes anxiety. Sometimes I can't stop thinking about life after death. I was raised in a religion that teaches that we will live on forever either in hell or in heaven. When I think of living forever (even if it is in heaven which should be good), I feel overwhelmed. I don't like the thought of living forever and ever and ever. Sometimes I just can't get the thought out of my mind and the thoughts lead to panic and anxiety. Am I crazy? I don't think these thoughts are normal","[""Anxiety""]"
564107a589f229480fbaad11,My parents are getting a divorce and I feel depressed.. I am going through a very hard time and I'm so depressed. My parents are getting a divorce and a lot of bad things are happening. I want to lull myself,"[""Depression"", ""Relationship Dissolution""]"
5724223bf90871f676cf4702,I hate the way I look. I hate everything I see in the mirror. I don't like being in pictures and always scribble out my face. It's stressing me out. I don't trust my parents enough to tell them and I don't know what to do,"[""Self-esteem""]"
5726ce09f90871f676cf4789,What is the best way to cope with the loss of someone to suicide?. I recently lost a friend to suicide. I'm smoking marijuana and drinking more to cope with it. How can I handle this better?,"[""Trauma""]"
557a4477a9732755160c6ad4,"When should I give up on a relationship?. I’ve known my boyfriend for several years. We were friends for a long time. In 2013 we started a relationship, and he even asked me to move in with him since I lived out of state. I planned to move in with him in 2014 after I finished school and he found a job. However, during this time we had a few arguments and broke up with each other for a short period of time. We decided later to make it work. Shortly after, I found out that I was pregnant. I wanted to tell him during his next visit. However, he never came to see me and instead asked me for money. After I gave him money, he quit answering my phone calls and texts. Soon after, I experienced a miscarriage. I texted him about what had happened, and he didn’t seem to care. I was extremely hurt by this. I still decided to move back as I had originally planned. He helped me with the move and replaced the money I had lent him. During this time, I asked if he wanted to be in this relationship because I needed to know. Although he says he did, I hardly ever see him. He never got a job, which was in the original plan. After that, we both started seeing other people for a short amount of time but once again got back together. Once we got back together, I cut all ties with the former relationship I had been in. I thought he had too. But I found out that he did not attempt to do as I did and was still talking with another woman. In fact, he had even sent inappropriate pictures to her. When I ","[""Relationships""]"
568b3e3fe716b51523007bee,"How can I get rid of my laziness?. I am lazy. I am very aware of the problem and try to talk myself out of it all the time, but I never seem to shake the habits. I try to think of what it is doing to me and my future, but no matter what, I keep creating excuses for myself to continue the procrastination. All I'm ever left with is regrets and a low grade. I am at an all-time low in my life, and I'm not even that old. I've always been a straight-A student, but now I'm getting C's and F's, and it hurts me to know that I am way better than that. It's not even like the work is hard","[""Behavioral Change""]"
56eb9b064a6d29576bd60356,"If I'm not with my boyfriend, I have emotional breakdowns.. I’ve been with my boyfriend for a year and a half. He loves me a lot, and I love him. It hurts to be apart from him for so long. It hurts all over, and then I feel like it won't last","[""Anxiety"", ""Behavioral Change"", ""Relationships""]"
576442d0ca5745ed07aa14b9,How do I cope with a break up if we still live together?,"[""Relationship Dissolution""]"
576e1e553c9e6b307a8ae5e3,"How can I get over my fear of public embarrassment?. A lot of times, I avoid situations where I am to meet new people because I have a fear of embarrassing myself. I often avoid large groups of people, like parties, because I think they all constantly judge me","[""Anxiety"", ""Social Relationships""]"
569f0f57de405677109cb627,"Why do I think about death?. I noticed lately that I've been thinking a lot about death. I don't want to die, and I'm not suicidal. I just think about what would happen if I died or if someone I loved died. I imagine how sad everyone I know would be. I know it isn't worth it, and I definitely want to live and have a future. I just think about it. When I'm driving, I sometimes imagine what would happen if I just let go of the wheel and kept going","[""Behavioral Change""]"
56929cac5e05170e0472da0c,"How can I be less anxious when dealing with my toddler?. My toddler defies everything I say and doesn’t see me as authoritative, so she says no about everything. I'd like to hear some ways I can work on not needing to feel so much in control all the time","[""Anxiety"", ""Parenting""]"
575b1098c792dd6c7063e80b,"My apartment manager won't let me keep an emotional support dog.. I have been diagnosed with general anxiety and depression by my family doctor. They wrote a prescription for me to have an emotional support dog, I have the paper work, and I gave it to my apartment manager. They said I can't keep the ESD because I'm not disabled. What do you suggest I do?","[""Anxiety"", ""Depression"", ""Legal & Regulatory""]"
568b2dade716b51523007be9,"I'm disgusted by my own fetish.. I have an overwhelming desire to watch my wife have sex with another man. I talked to her about it, and she said she will do it for me. The idea excites me to no end, but I don’t want to because it disgusts me. How can I stop wanting it, or should I just give into it and do it? I’ve been struggling for years with this. It won’t go away. By the way, I am in my mid 30s and my wife is in her mid 40s","[""Human Sexuality"", ""Marriage""]"
56bb65664e568f192e1bfb60,"My sexual partner wants me to reimburse him on a hotel room.. I was having a sexual relationship with a coworker. He decided he was going to get a hotel room for the weekend. Before I got paid, I told him I would have $25.00, which I thought I would. But when I saw my paycheck, I could not pay the $25.00. He says I lied to him about it. He wants me to reimburse him $25.00 for the hotel room he decided to get. He stayed at the hotel, and I left. I don't think it's right that he want me to reimburse him $25.00 for a hotel room he wanted to get in the first place. He is out of town right now and texted me yesterday telling me I am a liar and that I should never said I was going to have $25.00 when I knew I wasn't. I told him I had to pay rent and my rent was late. He texted me saying I need to get two or three jobs","[""Relationships""]"
574557e9c792dd6c7063e42b,"How can I make my mom love me the same as my siblings?. I have three siblings. My mom loves them and not me. She’s always yelling at me, but when it comes to my siblings, she talks to them. I’m always crying in my room","[""Family Conflict""]"
5744803ec792dd6c7063e3fc,"How can I stop thinking so negatively about myself?. I'm depressed and recently went through a break up. It’s like every guy I like only wants me for sex. I think I'm ugly, and sometimes I just want to die. I have a son, and I got really big when I was pregnant. I have stretch marks on my stomach","[""Depression"", ""Self-esteem""]"
5682c2cba377e46d7ebe2c7b,"Should I let my boyfriend go?. I'm an early 20 something year-old virgin, and my boyfriend is in his early 20s with kids. He's cheated on me twice: once in the beginning and then four months ago. He wasn't use to dating a virgin and broke up with me three times because he wasn't sure. We both work at the same job (where we met) and it’s with the girl that works with us. I've been trying to get over it, but now my confidence and self-esteem are low, and sometimes I feel like he’ll do it again or that he's not ready to be with me. I think about it all over again when I see her. He says he's in love with me, and with the last time he cheated, it didn't feel right, and that's when he knew he had to stop because his feelings were for me. He's contacted her and told her he will not communicate with her because he's in a relationship with me. How do I gain confidence? Should I let him go? If I let him go, I don't want to be sad about it being that we work together. I try to tell myself I'm beautiful every day, and I think I am a pretty attractive female with a great personality, but I don't like the fact that she works there","[""Relationships""]"
572eaf0baaeea25a1918b569,"What can I do when I feel like my life is out of control?. I was in a car accident and totaled my car. I gave up my job of nine years to pursue school full-time to better myself. I failed a class, and my boyfriend that I live with thinks I’m stupid and wants to break up with me. I have nowhere to go, and I feel like I’m losing everything","[""Anxiety"", ""Stress""]"
57735acab9ff751f196e8deb,I am very self conscious about my body.. On the first day of school I wore a bra that was too big so that it would look like I had bigger boobs. I did that the whole school year and my parents never found out. But now I can never hang out with my friends at my house or invite them over because it would be around my parents and my friends would see there is nothing there on my chest. How do I fix this?,"[""Self-esteem"", ""Social Relationships""]"
563fab39c2c5c37870d72c16,"How do I become more confident and face social situations?. For my whole life, I’ve been very unconfident, insecure, and self-questioning. I'm super quiet because I'm scared of what people will think of me. I avoid all social situations as it causes me great anxiety. It is how both of my parents have always been, and I feel like I'm doomed to that life also. It makes it super hard for me at work as the other employees try to use me and walk all over me because I’m too nice. It causes me depression and brings me down. I’m in my early twenties, and I really need to create a better life for myself. I've been like this for so long, so how do I change?","[""Anxiety"", ""Self-esteem""]"
572ac70baaeea25a1918b495,"Why have I been feeling empty lately?. I have a lot on my mind, but all I want to do is stay locked in my room and not socialize with anyone. Why do I feel so alone?","[""Depression"", ""Social Relationships""]"
569c372dde405677109cb588,"How can I stop being so emotional all the time over worthless stuff?. I was never like this. Recently this year (my first year of high school), I started getting emotional for no reason","[""Behavioral Change""]"
569fe685de405677109cb63b,"How can I control my anger?. I have a really bad temper. I get mad very easily then stay like that the whole day. I don't mean to be that way, but I can't help it","[""Anger Management""]"
